ticket_id,title,description,summary,log_entries
f19e373a,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: Query execution plans consuming excessive memory.,[2025-09-25 16:28] DBA acknowledged the incident. || [2025-09-25 16:40] Investigated system performance counters. || [2025-09-25 16:52] Checked SQL server error logs. || [2025-09-25 16:59] Identified root cause: Query execution plans consuming excessive memory. || [2025-09-25 17:05] Applied mitigation step. || [2025-09-25 17:15] Service returned to healthy state.
a8eb8e2c,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Cluster service instability.,[2025-09-21 16:28] DBA acknowledged the incident. || [2025-09-21 16:36] Investigated system performance counters. || [2025-09-21 16:42] Checked SQL server error logs. || [2025-09-21 16:52] Identified root cause: Cluster service instability. || [2025-09-21 17:10] Applied mitigation step. || [2025-09-21 17:19] Service returned to healthy state.
f5973161,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: More connections than expected hitting the server.,[2025-09-07 16:28] DBA acknowledged the incident. || [2025-09-07 16:41] Investigated system performance counters. || [2025-09-07 16:57] Checked SQL server error logs. || [2025-09-07 17:09] Identified root cause: More connections than expected hitting the server. || [2025-09-07 17:19] Applied mitigation step. || [2025-09-07 17:31] Service returned to healthy state.
762ee1ef,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: In-Memory OLTP pressure.,[2025-10-05 16:28] DBA acknowledged the incident. || [2025-10-05 16:45] Investigated system performance counters. || [2025-10-05 17:05] Checked SQL server error logs. || [2025-10-05 17:14] Identified root cause: In-Memory OLTP pressure. || [2025-10-05 17:33] Applied mitigation step. || [2025-10-05 17:44] Service returned to healthy state.
6f4aad4b,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Transaction log growth issue filling disk.,[2025-09-26 16:28] DBA acknowledged the incident. || [2025-09-26 16:38] Investigated system performance counters. || [2025-09-26 16:50] Checked SQL server error logs. || [2025-09-26 17:05] Identified root cause: Transaction log growth issue filling disk. || [2025-09-26 17:19] Applied mitigation step. || [2025-09-26 17:32] Service returned to healthy state.
b9ee13ee,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: Index/table scan causing server overhead.,[2025-09-13 16:28] DBA acknowledged the incident. || [2025-09-13 16:35] Investigated system performance counters. || [2025-09-13 16:41] Checked SQL server error logs. || [2025-09-13 16:52] Identified root cause: Index/table scan causing server overhead. || [2025-09-13 17:11] Applied mitigation step. || [2025-09-13 17:23] Service returned to healthy state.
2fe044b5,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Log send queue high delaying synchronization.,[2025-09-22 16:28] DBA acknowledged the incident. || [2025-09-22 16:43] Investigated system performance counters. || [2025-09-22 16:56] Checked SQL server error logs. || [2025-09-22 17:10] Identified root cause: Log send queue high delaying synchronization. || [2025-09-22 17:30] Applied mitigation step. || [2025-09-22 17:44] Service returned to healthy state.
ccf32864,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Missing indexes leading to full scans.,[2025-09-11 16:28] DBA acknowledged the incident. || [2025-09-11 16:42] Investigated system performance counters. || [2025-09-11 16:51] Checked SQL server error logs. || [2025-09-11 16:56] Identified root cause: Missing indexes leading to full scans. || [2025-09-11 17:10] Applied mitigation step. || [2025-09-11 17:18] Service returned to healthy state.
1c764716,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Batch queries holding locks too long.,[2025-09-26 16:28] DBA acknowledged the incident. || [2025-09-26 16:36] Investigated system performance counters. || [2025-09-26 16:56] Checked SQL server error logs. || [2025-09-26 17:12] Identified root cause: Batch queries holding locks too long. || [2025-09-26 17:22] Applied mitigation step. || [2025-09-26 17:35] Service returned to healthy state.
17f628f4,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: Buffer pool exhaustion due to heavy queries.,[2025-09-24 16:28] DBA acknowledged the incident. || [2025-09-24 16:37] Investigated system performance counters. || [2025-09-24 16:46] Checked SQL server error logs. || [2025-09-24 17:03] Identified root cause: Buffer pool exhaustion due to heavy queries. || [2025-09-24 17:16] Applied mitigation step. || [2025-09-24 17:22] Service returned to healthy state.
85003f10,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: Index/table scan causing server overhead.,[2025-09-18 16:28] DBA acknowledged the incident. || [2025-09-18 16:38] Investigated system performance counters. || [2025-09-18 16:56] Checked SQL server error logs. || [2025-09-18 17:12] Identified root cause: Index/table scan causing server overhead. || [2025-09-18 17:23] Applied mitigation step. || [2025-09-18 17:36] Service returned to healthy state.
3037ca73,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: Index/table scan causing server overhead.,[2025-10-01 16:28] DBA acknowledged the incident. || [2025-10-01 16:37] Investigated system performance counters. || [2025-10-01 16:46] Checked SQL server error logs. || [2025-10-01 16:59] Identified root cause: Index/table scan causing server overhead. || [2025-10-01 17:19] Applied mitigation step. || [2025-10-01 17:34] Service returned to healthy state.
75c8afb9,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Cluster node heartbeat lost.,[2025-09-30 16:28] DBA acknowledged the incident. || [2025-09-30 16:33] Investigated system performance counters. || [2025-09-30 16:43] Checked SQL server error logs. || [2025-09-30 16:58] Identified root cause: Cluster node heartbeat lost. || [2025-09-30 17:15] Applied mitigation step. || [2025-09-30 17:34] Service returned to healthy state.
67c47c14,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Excessive tempdb usage under workload.,[2025-09-14 16:28] DBA acknowledged the incident. || [2025-09-14 16:37] Investigated system performance counters. || [2025-09-14 16:54] Checked SQL server error logs. || [2025-09-14 17:00] Identified root cause: Excessive tempdb usage under workload. || [2025-09-14 17:06] Applied mitigation step. || [2025-09-14 17:11] Service returned to healthy state.
55ad8a9e,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Missing indexes causing lock contention.,[2025-09-28 16:28] DBA acknowledged the incident. || [2025-09-28 16:39] Investigated system performance counters. || [2025-09-28 16:51] Checked SQL server error logs. || [2025-09-28 16:58] Identified root cause: Missing indexes causing lock contention. || [2025-09-28 17:13] Applied mitigation step. || [2025-09-28 17:19] Service returned to healthy state.
621b5035,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Automatic failover triggered.,[2025-09-13 16:28] DBA acknowledged the incident. || [2025-09-13 16:38] Investigated system performance counters. || [2025-09-13 16:57] Checked SQL server error logs. || [2025-09-13 17:11] Identified root cause: Automatic failover triggered. || [2025-09-13 17:16] Applied mitigation step. || [2025-09-13 17:32] Service returned to healthy state.
a1ed3a40,SQL server db connection,SQL server db connection,SQL server db connection observed. Possible reason: SQL service not online due to failure.,[2025-09-12 16:28] DBA acknowledged the incident. || [2025-09-12 16:43] Investigated system performance counters. || [2025-09-12 16:51] Checked SQL server error logs. || [2025-09-12 17:01] Identified root cause: SQL service not online due to failure. || [2025-09-12 17:12] Applied mitigation step. || [2025-09-12 17:27] Service returned to healthy state.
1ca1ebe3,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: More connections than expected hitting the server.,[2025-09-30 16:28] DBA acknowledged the incident. || [2025-09-30 16:44] Investigated system performance counters. || [2025-09-30 16:49] Checked SQL server error logs. || [2025-09-30 17:09] Identified root cause: More connections than expected hitting the server. || [2025-09-30 17:22] Applied mitigation step. || [2025-09-30 17:29] Service returned to healthy state.
416376c8,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: Queries returning too many rows causing overload.,[2025-09-25 16:28] DBA acknowledged the incident. || [2025-09-25 16:41] Investigated system performance counters. || [2025-09-25 17:00] Checked SQL server error logs. || [2025-09-25 17:06] Identified root cause: Queries returning too many rows causing overload. || [2025-09-25 17:16] Applied mitigation step. || [2025-09-25 17:31] Service returned to healthy state.
d26460b7,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: Index/table scan causing server overhead.,[2025-09-12 16:28] DBA acknowledged the incident. || [2025-09-12 16:43] Investigated system performance counters. || [2025-09-12 16:58] Checked SQL server error logs. || [2025-09-12 17:05] Identified root cause: Index/table scan causing server overhead. || [2025-09-12 17:24] Applied mitigation step. || [2025-09-12 17:44] Service returned to healthy state.
ea767adc,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Cluster service instability.,[2025-10-03 16:28] DBA acknowledged the incident. || [2025-10-03 16:39] Investigated system performance counters. || [2025-10-03 16:50] Checked SQL server error logs. || [2025-10-03 16:58] Identified root cause: Cluster service instability. || [2025-10-03 17:11] Applied mitigation step. || [2025-10-03 17:30] Service returned to healthy state.
5e5f9fea,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: Query execution plans consuming excessive memory.,[2025-09-18 16:28] DBA acknowledged the incident. || [2025-09-18 16:37] Investigated system performance counters. || [2025-09-18 16:49] Checked SQL server error logs. || [2025-09-18 16:56] Identified root cause: Query execution plans consuming excessive memory. || [2025-09-18 17:06] Applied mitigation step. || [2025-09-18 17:24] Service returned to healthy state.
